
vl=VLMAX ta ma

vmsle.vi,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsgtu.vx,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsgtu.vi,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsgt.vx,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsgt.vi,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vcompress.vm,1.00,1.00,1.00,3.00,10.00,36.00,136.19,,1.00,1.00,3.00,10.00,36.00,136.19,,,1.00,3.00,10.00,36.00,136.18,,,,3.00,10.00,36.00,136.20,
vmandn.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmand.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmor.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmxor.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmorn.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmnand.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmnor.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
vmxnor.mm,1.00,1.00,1.00,1.00,1.00,1.00,2.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,1.00,1.00,1.00,
